ac
168.422000	36.694400	9.770650
171.146000	36.355600	9.088880
173.915000	35.993600	8.454660
176.727000	35.613100	7.864720
179.586000	35.216700	7.315920
182.491000	34.806100	6.805440
185.442000	34.380500	6.330570
188.442000	33.935600	5.888830
191.489000	33.443600	5.477930
194.587000	32.972600	5.208690
197.734000	32.544600	4.953070
200.932000	32.142700	4.709980
204.182000	31.751200	4.478830
207.485000	31.364800	4.259030
210.840000	30.978100	4.050000
214.251000	30.568700	3.863420
217.716000	30.180400	3.715880
221.237000	29.809300	3.573980
224.816000	29.440700	3.437500
228.452000	29.063300	3.306230
232.147000	28.685900	3.201320
235.902000	28.314800	3.102630
239.717000	27.939400	3.006980
243.595000	27.528300	2.928990
247.535000	27.137600	2.895350
251.538000	26.764800	2.862100
255.607000	26.390800	2.829220
259.741000	26.000500	2.796720
263.942000	25.599200	2.794820
268.211000	25.210000	2.807590
272.549000	24.820900	2.820420
276.957000	24.415000	2.833310
281.437000	24.002100	2.872050
285.989000	23.589400	2.914970
290.615000	23.166300	2.958540
295.315000	22.713500	3.002750
300.092000	22.246200	3.082840
304.945000	21.773900	3.169210
309.878000	21.283500	3.257990
314.890000	20.764500	3.349270
319.983000	20.204600	3.443100
325.158000	19.555700	3.539550
330.418000	18.830700	3.741680
335.762000	18.095500	4.015780
341.192000	17.296000	4.366340
346.711000	16.517700	4.840280
352.319000	15.729400	5.365680
358.017000	14.945400	6.026780
363.808000	14.197300	6.772290
369.692000	13.488800	7.585770
375.672000	12.791000	8.473880
381.748000	12.077900	9.483340
387.922000	11.437700	10.658000
394.197000	10.932400	11.978100
400.573000	10.566100	13.361000
407.052000	10.319400	14.851900
413.635000	10.262400	16.458800
420.326000	10.715700	18.007200
427.124000	11.122500	19.221800
434.032000	11.505400	20.518400
441.052000	12.171500	21.741800
448.186000	12.737400	22.679400
455.435000	13.250500	23.657400
462.802000	13.830300	24.677600
470.287000	14.576200	25.617800
477.894000	15.231700	26.363800
485.623000	15.828800	27.131400
